file_id,file,main_image,image_component,patient_id,license,file_size,caption,case_substring,image_type,image_subtype,radiology_region,radiology_region_granular,radiology_view,ml_labels_for_supervised_classification,gt_labels_for_semisupervised_classification,is_chest
file_0032582,PMC4407935_PAMJ-19-363-g003_undivided_1_1.webp,PMC4407935_01_PAMJ-19-363-g003.jpg,undivided,PMC4407935_01,CC BY,8254,Thoracic spine x-ray showing Osteolytic Left L1 lesion with missing pedicle (blue arrow).,[],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']",[],True
file_0032704,PMC4411813_JLP-7-58-g001_undivided_1_1.webp,PMC4411813_01_JLP-7-58-g001.jpg,undivided,PMC4411813_01,CC BY-NC-SA,20396,Chest X-ray showing bilateral upper zone opacities.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0032730,PMC4414853_40064_2015_924_Fig2_HTML_a_1_2.webp,PMC4414853_01_40064_2015_924_Fig2_HTML.jpg,a,PMC4414853_01,CC BY,5528,Unusual Paraclinical findings of AOSD in lung. A chest radiograph shows a patchy right lobe consolidation in the lower lung zone (a). CT image shows extensive areas of airspace consolidation due to alveolar hemorrhage in right lung.,['Figure 2a'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",['radiology'],True
file_0032884,PMC4427064_lra-8-007Fig1_right_2_2.webp,PMC4427064_01_lra-8-007Fig1.jpg,right,PMC4427064_01,CC BY-NC,6238,"Anteroposterior. Radiographs of patient's thoracic spine and lumbar spine. . Note: X-ray showed pectus carinatum, severe thoracic lordosis, accentuated lumbar lordosis, and acute pulmonary infection.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0033142,PMC4448920_imcrj-8-111Fig2_A_1_2.webp,PMC4448920_01_imcrj-8-111Fig2.jpg,a,PMC4448920_01,CC BY-NC,6422,Coronary angiogram and chest computed tomography. . Notes: Coronary angiogram (A) in right anterior oblique showing a complex obstruction of the left main coronary artery.,['Figure 2A'],radiology,x_ray,thorax,thorax,oblique,"['thorax', 'radiology', 'oblique', 'x_ray']",[],True
file_0033273,PMC4458315_PAMJ-20-115-g002_undivided_1_1.webp,PMC4458315_01_PAMJ-20-115-g002.jpg,undivided,PMC4458315_01,CC BY,12186,Chest X ray on admission with left sided thick biconvex opacity.,['Figure 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0033373,PMC4468588_TORMJ-9-67_F1_undivided_1_1.webp,PMC4468588_01_TORMJ-9-67_F1.jpg,undivided,PMC4468588_01,CC BY-NC,7954,"The Chest X-ray shows the right hemithorax opacity
shifting the mediastinum toward the left.",['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0033375,PMC4468588_TORMJ-9-67_F3_undivided_1_1.webp,PMC4468588_01_TORMJ-9-67_F3.jpg,undivided,PMC4468588_01,CC BY-NC,14846,Controlled chest X-ray is normal.,['Fig. 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0033512,PMC4476490_tcrm-11-961Fig1_undivided_1_1.webp,PMC4476490_01_tcrm-11-961Fig1.jpg,undivided,PMC4476490_01,CC BY-NC,6224,"X-ray of chest of first case - ARDS following massive gastric content aspiration. . Abbreviation: ARDS, adult respiratory distress syndrome.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'x_ray']",True
file_0033514,PMC4476490_tcrm-11-961Fig3_undivided_1_1.webp,PMC4476490_02_tcrm-11-961Fig3.jpg,undivided,PMC4476490_02,CC BY-NC,14126,"X-ray of chest of second patient - ARDS after lung embolism complicated by lung infection. . Abbreviation: ARDS, adult respiratory distress syndrome.",['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0033588,PMC4490577_JCIS-5-36-g002_a_1_2.webp,PMC4490577_01_JCIS-5-36-g002.jpg,a,PMC4490577_01,CC BY-NC-SA,19918,"18-year-old man presented to emergency room with acute right testicular pain diagnosed as caused by a fibrous constricting band around the spermatic cord. (a and b) Gray scale longitudinal ultrasound of the right testis show a enlarged, hypoechoic, edematous right testis (between white arrows), and a normal left testis (between red arrows).",[],radiology,x_ray,abdomen,abdomen,sagittal,"['abdomen', 'radiology', 'sagittal', 'x_ray']",[],True
file_0033711,PMC4508281_40064_2015_1157_Fig1_HTML_c_3_4.webp,PMC4508281_01_40064_2015_1157_Fig1_HTML.jpg,c,PMC4508281_01,CC BY,4774,Preoperative images. C; The outer wall of the area of intussusception consisted of an edematous ileum (inner layer; black arrow) and dilated colon (outer layer; white arrow).,['Figure 1'],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']",[],True
file_0033804,PMC4521322_ipc-16-1-g001_A_1_3.webp,PMC4521322_01_ipc-16-1-g001.jpg,a,PMC4521322_01,CC BY-NC-SA,4456,A 6 year old girl presented with these classical findings of peripheral pulmonary stenosis (PPS) and supravalvar aortic stenosis (SVAS) : A) Depiction of the SVAS upon injection into the coronary sinuses.,['Figure 1A'],radiology,x_ray,thorax,thorax,oblique,"['thorax', 'radiology', 'oblique', 'x_ray']",[],True
file_0033805,PMC4521322_ipc-16-1-g001_B_2_3.webp,PMC4521322_01_ipc-16-1-g001.jpg,b,PMC4521322_01,CC BY-NC-SA,4952,B-C) Visualization of the diffuse bilateral PPS on pulmonary angiography.,['Figure 1B-C'],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']","['radiology', 'angiography']",True
file_0033806,PMC4521322_ipc-16-1-g001_C_3_3.webp,PMC4521322_01_ipc-16-1-g001.jpg,c,PMC4521322_01,CC BY-NC-SA,6054,B-C) Visualization of the diffuse bilateral PPS on pulmonary angiography.,['Figure 1B-C'],radiology,x_ray,abdomen,abdomen,frontal,"['abdomen', 'radiology', 'frontal', 'x_ray']","['radiology', 'angiography']",True
file_0033904,PMC4531545_kjim-19-1-53-10f1_undivided_1_1.webp,PMC4531545_01_kjim-19-1-53-10f1.jpg,undivided,PMC4531545_01,CC BY-NC,6118,"Chest X-ray on second hospital day, shows rapidly aggravated bilateral airspace consolidation.",['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0033950,PMC4531579_kjim-19-4-261-9f1_A_1_2.webp,PMC4531579_01_kjim-19-4-261-9f1.jpg,a,PMC4531579_01,CC BY-NC,5554,(A) Initial chest PA at the time of diagnosis of pulmonary tuberculosis. Chest PA shows multiple irregular pathological consolidations on both lung fields.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0033951,PMC4531579_kjim-19-4-261-9f1_B_2_2.webp,PMC4531579_01_kjim-19-4-261-9f1.jpg,b,PMC4531579_01,CC BY-NC,6998,(B) Follow up of chest PA on admission (1.5 months later after antitubercular agents were started). Chest PA shows further improvement of the multiple irregular pathological consolidations on both lung fields.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0033998,PMC4531608_kjim-18-2-125-12f3_undivided_1_1.webp,PMC4531608_01_kjim-18-2-125-12f3.jpg,undivided,PMC4531608_01,CC BY-NC,18774,Chest PA view shows left mediastinal bulging (arrows).,['Figure 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'frontal', 'posteroanterior']",True
file_0034090,PMC4531665_kjim-17-2-138-9f1_undivided_1_1.webp,PMC4531665_01_kjim-17-2-138-9f1.jpg,undivided,PMC4531665_01,CC BY-NC,7280,Chest radiograph shows bilateral variable-sized multifocal consolidation with reticulonodular opacities. Note a cavitary lesion in the left lower lung zone.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0034095,PMC4531673_kjim-17-3-207-9f1A_undivided_1_1.webp,PMC4531673_01_kjim-17-3-207-9f1A.jpg,undivided,PMC4531673_01,CC BY-NC,5854,A 69-year-old man with pulmonary actinomycosis induced by fish bone. Chest radiograph shows ill-defined increased opacity and atelectatic change (arrow) in the left upper lung zone.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034098,PMC4531674_kjim-17-3-198-7f1_A_1_3.webp,PMC4531674_01_kjim-17-3-198-7f1.jpg,a,PMC4531674_01,CC BY-NC,1592,"Posteroanterior chest radiographs. (A) At 11 days before admission, pleural effusion is more pronounced on the right side.",['Figure 1A'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0034099,PMC4531674_kjim-17-3-198-7f1_B_2_3.webp,PMC4531674_01_kjim-17-3-198-7f1.jpg,b,PMC4531674_01,CC BY-NC,3800,"Posteroanterior chest radiographs. . (B) On admission, bibasilar infiltration, bilateral pleural effusion and cardiomegaly are showed.",['Figure 1B'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0034100,PMC4531674_kjim-17-3-198-7f1_C_3_3.webp,PMC4531674_01_kjim-17-3-198-7f1.jpg,c,PMC4531674_01,CC BY-NC,2580,"Posteroanterior chest radiographs. . (C) 12 months later, bibasilar infiltration and bilateral pleural effusion completely resoluted.",['Figure 1C'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'frontal', 'posteroanterior', 'x_ray']",True
file_0034182,PMC4531763_kjim-15-2-142-9f1_undivided_1_1.webp,PMC4531763_01_kjim-15-2-142-9f1.jpg,undivided,PMC4531763_01,CC BY-NC,9558,Chest PA shows well-marginated huge left suprahilar mass shadow.,[],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034186,PMC4531766_kjim-15-3-240-12f1_undivided_1_1.webp,PMC4531766_01_kjim-15-3-240-12f1.jpg,undivided,PMC4531766_01,CC BY-NC,9936,Chest radiograph shows focal consolidation of the right lower lung.,['Figure 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034191,PMC4531766_kjim-15-3-240-12f6_undivided_1_1.webp,PMC4531766_01_kjim-15-3-240-12f6.jpg,undivided,PMC4531766_01,CC BY-NC,10448,Chest radiograph shows resolution of focal consolidation of the right lower lobe.,['Figure 6'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034226,PMC4531928_kjim-14-2-94-16f2_undivided_1_1.webp,PMC4531928_01_kjim-14-2-94-16f2.jpg,undivided,PMC4531928_01,CC BY-NC,14420,Lateral chest radiograph shows compression fractures of T5 and T8. Note osteoporosis and kyphosis throughout the thoracic spine.,['Fig. 2'],radiology,x_ray,thorax,thorax,sagittal,"['thorax', 'radiology', 'sagittal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034234,PMC4531936_kjim-13-1-72-14f1_undivided_1_1.webp,PMC4531936_01_kjim-13-1-72-14f1.jpg,undivided,PMC4531936_01,CC BY-NC,11464,Chest radiography shows slightly widened superior mediastinum and laterally shifted dome of the right hemidiaphragm.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034245,PMC4531943_kjim-13-2-127-10f3_undivided_1_1.webp,PMC4531943_01_kjim-13-2-127-10f3.jpg,undivided,PMC4531943_01,CC BY-NC,20374,"Top: follow-up chest radiograph shows that bilateral consolidation is markedly improved with residual opacity in the right lower lung field. . Bottom: follow-up HRCT scan shows mild peribronchovascular interstitial thickening and mild interlobular septal thickening, especially in the dependent portion.",['Fig. 3'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",['radiology'],True
file_0034257,PMC4531953_kjim-13-2-123-9f1_undivided_1_1.webp,PMC4531953_01_kjim-13-2-123-9f1.jpg,undivided,PMC4531953_01,CC BY-NC,9526,Chest x-ray showed cardiomegaly with pulmonary vascular blurring and redistribution.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034260,PMC4531957_kjim-12-1-70-13f1_undivided_1_1.webp,PMC4531957_01_kjim-12-1-70-13f1.jpg,undivided,PMC4531957_01,CC BY-NC,66020,Chest P-A on admission shows bilateral interstitial infiltrate with patchy ground-glass opacities.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034303,PMC4532012_kjim-11-2-161-11f1_undivided_1_1.webp,PMC4532012_01_kjim-11-2-161-11f1.jpg,undivided,PMC4532012_01,CC BY-NC,24110,Chest X-ray showed fibrostreak density in right upper lung and increased interstitial marking in both lungs.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034306,PMC4532013_kjim-11-2-175-14f2_undivided_1_1.webp,PMC4532013_01_kjim-11-2-175-14f2.jpg,undivided,PMC4532013_01,CC BY-NC,26062,"Chest PA findings Long-segment tracheal stenosis, low level of carina, right mediastinal buldging.",['Fig. 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034335,PMC4532025_kjim-10-1-54-9f2_undivided_1_1.webp,PMC4532025_01_kjim-10-1-54-9f2.jpg,undivided,PMC4532025_01,CC BY-NC,32610,Diffuse scattered ill defined nodules noted in entire both lung fields are remarkably improved with antituberculosis medication on serial chest PA.,['Fig. 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034351,PMC4532036_kjim-10-1-64-11f2_b_2_2.webp,PMC4532036_01_kjim-10-1-64-11f2.jpg,b,PMC4532036_01,CC BY-NC,15006,30 months. After placement of an endobronchial stents. Chest P-A shows total collapse of the left lung and two stents placed in the left bronchus.,['Fig. 2B'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034353,PMC4532041_kjim-10-2-155-13f1_undivided_1_1.webp,PMC4532041_01_kjim-10-2-155-13f1.jpg,undivided,PMC4532041_01,CC BY-NC,43482,The initial chest radiolograph shows multiple air space consolidations bilaterally.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034354,PMC4532041_kjim-10-2-155-13f2_undivided_1_1.webp,PMC4532041_01_kjim-10-2-155-13f2.jpg,undivided,PMC4532041_01,CC BY-NC,54384,The chest roentgenogram on the 5th hospital day shows aggravated airspace consolidation in both lung fields.,['Fig. 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034357,PMC4532041_kjim-10-2-155-13f6_undivided_1_1.webp,PMC4532041_01_kjim-10-2-155-13f6.jpg,undivided,PMC4532041_01,CC BY-NC,56390,Follow-up chest X-ray at 15th day after withdrawal of amiodarone shows much improved infiltrations compared with those of previous films.,['Fig. 6'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034367,PMC4532054_kjim-9-1-47-9f1_undivided_1_1.webp,PMC4532054_01_kjim-9-1-47-9f1.jpg,undivided,PMC4532054_01,CC BY-NC,42172,"At 2 months prior to admission, chest P-A shows heterogenous, hazy, streaky densities on both lower lung fields and well-marginated homogenous squared shape of mass-like density on right middle lung.",['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034368,PMC4532054_kjim-9-1-47-9f2_A_1_1.webp,PMC4532054_01_kjim-9-1-47-9f2.jpg,a,PMC4532054_01,CC BY-NC,35948,"Chest P-A, at admission, reveals much improved infiltrations on both lower lung fields and right middle lung, but newly developed lobulated round homogenous density with 4x4 cm in diameter at left hilar region.",['Fig. 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034372,PMC4532062_kjim-9-2-125-13f1_undivided_1_1.webp,PMC4532062_01_kjim-9-2-125-13f1.jpg,undivided,PMC4532062_01,CC BY-NC,29024,Chest radiograph on admission shows normal findings.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034373,PMC4532062_kjim-9-2-125-13f2_undivided_1_1.webp,PMC4532062_01_kjim-9-2-125-13f2.jpg,undivided,PMC4532062_01,CC BY-NC,35978,"Thirty-six hours after the injection of the ethanolamine oleate, chest PA shows diffuse alveolar infiltrates on both lung fields.",['Fig. 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
file_0034402,PMC4532100_kjim-7-1-68-12f1_undivided_1_1.webp,PMC4532100_01_kjim-7-1-68-12f1.jpg,undivided,PMC4532100_01,CC BY-NC,43972,Chest roentgenogram showed patch infiltration in right upper lung field and haziness in right lower lung field at beginning.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034403,PMC4532100_kjim-7-1-68-12f2_undivided_1_1.webp,PMC4532100_01_kjim-7-1-68-12f2.jpg,undivided,PMC4532100_01,CC BY-NC,31876,Chest X-ray revealed diffuse hazy infiltration in bilateral lung rields.,['Fig. 2'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034420,PMC4532117_kjim-6-2-90-7f1_undivided_1_1.webp,PMC4532117_01_kjim-6-2-90-7f1.jpg,undivided,PMC4532117_01,CC BY-NC,21930,Chest roentgenogram shows cardiomegaly and bilateral pleural effusions.,['Fig. 1'],radiology,x_ray,thorax,thorax,periapical,"['thorax', 'radiology', 'periapical', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034434,PMC4534991_kjim-5-1-63-9f1_A_1_2.webp,PMC4534991_01_kjim-5-1-63-9f1.jpg,a,PMC4534991_01,CC BY-NC,11704,"Serial chest radiographs of 60-year-old female patient. . A. The Initial radiograph shows bilateral diffuse ground glass appearing density, especially in the lower lung fields.",['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray']",True
file_0034435,PMC4534991_kjim-5-1-63-9f1_B_2_2.webp,PMC4534991_01_kjim-5-1-63-9f1.jpg,b,PMC4534991_01,CC BY-NC,10792,Serial chest radiographs of 60-year-old female patient. . B. Radiograph obtained one year later A shows both aggravated lower lung field lesions. Note bilateral pleural effusion and increased heart size as compared with radiograph A.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']","['radiology', 'thorax', 'x_ray', 'mass']",True
file_0034440,PMC4534994_kjim-5-1-79-12f1_undivided_1_1.webp,PMC4534994_01_kjim-5-1-79-12f1.jpg,undivided,PMC4534994_01,CC BY-NC,36962,Chest PA: The shadow of a well-defined mass is seen in the left thorax.,['Fig. 1'],radiology,x_ray,thorax,thorax,frontal,"['thorax', 'radiology', 'frontal', 'x_ray']",[],True
